Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2010-04-30 00:00:00,0.0,2692150.0,0.0,0.0,0.0,0.000272954248366,0.0,1.0,0.0,8.71938171611e-05,11.4643158055,0.0,0.0,23.006031189,0.0,179.0,181.0,58508.0,181.0,181.0,40960.32,33252.0,0.0
2010-05-01 00:00:00,0.0,2700300.0,0.0,0.0,0.0,0.000268153374233,0.0,1.0,0.0,9.28927594592e-05,11.4643158055,0.0,0.0,106.133611147,0.0,181.0,187.0,58695.0,187.0,187.0,41344.6,7679.0,0.0
2010-05-02 00:00:00,0.0,2708800.0,0.0,0.0,0.0,0.000257170588235,0.0,1.0,0.0,9.68820190679e-05,11.4643158055,0.0,0.0,381.336922387,0.0,190.0,197.0,58892.0,197.0,197.0,12403.0,2229.0,0.0
2010-05-03 00:00:00,0.0,2716800.0,0.0,0.0,0.0,0.00030974375,0.0,1.0,0.0,9.11830767698e-05,11.4643158055,0.0,0.0,104.534169607,0.0,178.0,186.0,59078.0,186.0,186.0,15751.0,7653.0,0.0
2010-05-04 00:00:00,0.0,2723300.0,0.0,0.0,0.0,0.000323738461538,0.0,1.0,0.0,8.30357266438e-05,12.8491831478,0.0,0.0,109.060036711,0.0,148.0,151.0,59229.0,151.0,151.0,12603.99,5960.0,0.0
2010-05-05 00:00:00,0.0,2730600.0,0.0,0.0,0.0,0.000471746575342,0.0,1.0,0.0,9.32555083846e-05,12.8491831478,0.0,0.0,28.1009277541,0.0,171.0,191.0,59420.0,191.0,191.0,36805.82,25978.0,0.0
2010-05-06 00:00:00,0.0,2738150.0,0.0,0.0,0.0,0.000340443708609,0.0,1.0,0.0,9.64491901786e-05,12.8491831478,0.0,0.0,79.4736005541,0.0,166.0,173.0,59593.0,173.0,173.0,17099.97,9500.0,0.0
2010-05-07 00:00:00,0.0,2744700.0,0.0,0.0,0.0,0.000458847328244,0.0,1.0,0.0,8.36744630026e-05,12.8491831478,0.0,0.0,17.2950901483,0.0,153.0,166.0,59759.0,166.0,166.0,49545.01,37872.0,0.0
2010-05-08 00:00:00,0.0,2752100.0,0.0,0.0,0.0,0.000266182432432,0.0,1.0,0.0,9.45329811022e-05,12.8491831478,0.0,0.0,230.457801308,0.0,163.0,170.0,59929.0,170.0,170.0,10660.0,3211.0,0.0
2010-05-09 00:00:00,0.0,2759200.0,0.0,0.0,0.0,0.000540161971831,0.0,1.0,0.0,9.07005629494e-05,12.8491831478,0.0,0.0,30.899793276,0.0,186.0,193.0,60122.0,193.0,193.0,31698.66,22978.0,0.0
2010-05-10 00:00:00,0.0,2766050.0,0.0,0.0,0.0,0.000312313868613,0.0,1.0,0.0,8.75068811554e-05,12.8491831478,0.0,0.0,115.105931064,0.0,154.0,161.0,60283.0,161.0,161.0,12842.67,5951.0,0.0
2010-05-11 00:00:00,0.0,2771800.0,0.0,0.0,0.0,0.000325852173913,0.0,1.0,0.0,7.34546812619e-05,12.8491831478,0.0,0.0,118.555234368,0.0,134.0,138.0,60421.0,138.0,138.0,10621.26,4850.0,0.0
2010-05-12 00:00:00,0.0,2777850.0,0.0,0.0,0.0,0.000295099173554,0.0,1.0,0.0,7.72870994147e-05,12.8491831478,0.0,0.0,64.0211640212,0.0,133.0,147.0,60568.0,147.0,147.0,15700.0,9450.0,0.0
2010-05-13 00:00:00,0.0,2784350.0,0.0,0.0,0.0,0.000374138461538,0.0,1.0,0.0,8.30357266438e-05,12.8491831478,0.0,0.0,32.2933227345,0.0,152.0,164.0,60732.0,164.0,164.0,26670.11,20128.0,0.0
2010-05-14 00:00:00,0.0,2790350.0,0.0,0.0,0.0,0.000348691666667,0.0,1.0,0.0,7.66483630559e-05,12.8491831478,0.0,0.0,49.862462707,0.0,146.0,148.0,60880.0,148.0,148.0,23275.33,12033.0,0.0
2010-05-15 00:00:00,0.0,2795650.0,0.0,0.0,0.0,0.00337532075472,0.0,1.0,0.0,6.77060540327e-05,12.8491831478,0.0,9.35,141.268945845,0.0,131.0,138.0,61018.0,138.0,138.0,9270.03,3758.0,0.0
2010-05-16 00:00:00,0.0,2800450.0,0.0,0.0,0.0,0.0002910625,0.0,1.0,0.0,6.13186904447e-05,12.8491831478,0.0,0.0,178.528921685,0.0,110.0,118.0,61136.0,118.0,118.0,7488.64,2689.0,0.0
2010-05-17 00:00:00,0.0,2807650.0,0.0,0.0,0.0,0.000324597222222,0.0,1.0,0.0,9.1978035667e-05,12.8491831478,0.0,0.0,74.8372290269,0.0,158.0,173.0,61309.0,173.0,173.0,16847.48,9621.0,0.0
2010-05-18 00:00:00,0.0,2816050.0,0.0,0.0,0.0,0.000320791666667,0.0,1.0,0.0,0.000107307708278,12.8491831478,0.0,0.0,105.316079885,0.0,204.0,217.0,61526.0,217.0,217.0,16526.0,7976.0,0.0
2010-05-19 00:00:00,0.0,2824150.0,0.0,0.0,0.0,0.000373018518519,0.0,1.0,0.0,0.000103475290125,12.8491831478,0.0,0.0,58.845281226,0.0,208.0,212.0,61738.0,212.0,212.0,25418.51,13765.0,0.0
2010-05-20 00:00:00,0.0,2833300.0,0.0,0.0,0.0,0.000286890710383,0.0,1.0,0.0,0.000107764892761,11.8462281497,0.0,0.0,235.335874446,0.0,213.0,221.0,61959.0,221.0,221.0,13394.97,3888.0,0.0
2010-05-21 00:00:00,0.0,2842550.0,0.0,0.0,0.0,0.000314686486486,0.0,1.0,0.0,0.000108942651152,11.8462281497,0.0,0.0,150.0405515,0.0,217.0,230.0,62189.0,230.0,230.0,15512.96,6165.0,0.0
2010-05-22 00:00:00,0.0,2852150.0,0.0,0.0,0.0,0.000308697916667,0.0,1.0,0.0,0.00011306480552,11.8462281497,0.0,0.0,20.7660958874,0.0,217.0,227.0,62416.0,227.0,227.0,56336.75,46229.0,0.0
2010-05-23 00:00:00,0.0,2862900.0,0.0,0.0,0.0,0.00048776744186,0.0,1.0,0.0,0.000126609027014,11.8462281497,0.0,0.99,30.1580337074,0.0,299.0,300.0,62716.0,300.0,300.0,61392.14,35646.0,0.0
2010-05-24 00:00:00,0.0,2872400.0,0.0,0.0,0.0,0.000332426315789,0.0,1.0,0.0,0.000111887047129,11.8462281497,0.0,0.0,121.467842987,0.0,250.0,262.0,62978.0,262.0,262.0,17456.0,7821.0,0.0
2010-05-25 00:00:00,0.0,2883150.0,0.0,0.0,0.0,0.000305553488372,0.0,1.0,0.0,0.000126609027014,11.8462281497,0.0,0.0,131.097560976,0.0,258.0,267.0,63245.0,267.0,267.0,19050.0,8200.0,0.0
2010-05-26 00:00:00,0.0,2893750.0,0.0,0.0,0.0,0.000316462264151,0.0,1.0,0.0,0.000124842389428,11.8462281497,0.0,0.0,80.58691603,0.0,255.0,259.0,63504.0,259.0,259.0,24062.0,13154.0,0.0
2010-05-27 00:00:00,0.0,2903500.0,0.0,0.0,0.0,0.000377820512821,0.0,1.0,0.0,0.000114831443106,11.8462281497,0.0,0.0,86.7664673856,0.0,253.0,278.0,63782.0,278.0,278.0,21040.48,11237.0,0.0
2010-05-28 00:00:00,0.0,2914450.0,0.0,0.0,0.0,0.000280803652968,0.0,1.0,0.0,0.000128964543796,11.8462281497,0.0,0.0,83.6297926745,0.0,258.0,265.0,64047.0,265.0,265.0,42555.58,13093.0,0.0
2010-05-29 00:00:00,0.0,2924300.0,0.0,0.0,0.0,0.00033876142132,0.0,1.0,0.0,0.000162749360493,16.6190787519,0.0,0.0,66.2100748207,0.0,258.0,262.0,64309.0,262.0,262.0,40875.12,14877.0,0.0
2010-05-30 00:00:00,0.0,2931850.0,0.0,0.0,0.0,0.000343125827815,0.0,1.0,0.0,0.000124746971748,16.6190787519,0.0,0.0,59.9563232083,0.0,197.0,200.0,64509.0,200.0,200.0,30539.71,12593.0,0.0
2010-05-31 00:00:00,0.0,2939450.0,0.0,0.0,0.0,0.000287460526316,0.0,1.0,0.0,0.000125573110634,16.6190787519,0.0,0.0,225.075148446,0.0,205.0,207.0,64716.0,207.0,207.0,12111.0,3377.0,0.0
2010-06-01 00:00:00,0.0,2946100.0,0.0,0.0,0.0,0.000362263157895,0.0,1.0,0.0,0.000109876471805,16.6190787519,0.0,0.0,88.7612269605,0.0,165.0,178.0,64894.0,178.0,178.0,14142.01,7492.0,0.0
2010-06-02 00:00:00,0.0,2952750.0,0.0,0.0,0.0,0.000322353383459,0.0,1.0,0.0,0.000109876471805,16.6190787519,0.0,0.0,69.9606011352,0.0,178.0,182.0,65076.0,182.0,182.0,16201.97,9505.0,0.0
2010-06-03 00:00:00,0.0,2960600.0,0.0,0.0,0.0,0.000393375796178,0.0,1.0,0.0,0.000129703805063,16.6190787519,0.0,0.0,95.140905499,0.0,218.0,219.0,65295.0,219.0,219.0,16514.24,8251.0,0.0
2010-06-04 00:00:00,0.0,2967250.0,0.0,0.0,0.0,0.000352917293233,0.0,1.0,0.0,0.000109876471805,16.6190787519,0.0,0.0,29.8739454273,0.0,190.0,200.0,65495.0,200.0,200.0,39744.49,22260.0,0.0
2010-06-05 00:00:00,0.0,2974200.0,0.0,0.0,0.0,0.000304489208633,0.0,1.0,0.0,0.000114833305119,16.6190787519,0.0,0.0,156.179775281,0.0,177.0,188.0,65683.0,188.0,188.0,11400.0,4450.0,0.0
2010-06-06 00:00:00,0.0,2981750.0,0.0,0.0,0.0,0.000330430463576,0.0,1.0,0.0,0.000124746971748,16.6190787519,0.0,0.0,132.456140351,0.0,192.0,201.0,65884.0,201.0,201.0,14650.0,5700.0,0.0
2010-06-07 00:00:00,0.0,2989550.0,0.0,0.0,0.0,0.000471544871795,0.0,1.0,0.0,0.000128877666177,16.6190787519,0.0,0.0,37.857994662,0.0,201.0,211.0,66095.0,211.0,211.0,28453.31,20603.0,0.0
2010-06-08 00:00:00,0.0,2997450.0,0.0,0.0,0.0,0.000365335443038,0.0,1.0,0.0,0.000130529943949,16.6190787519,0.0,0.0,39.5954249742,0.0,219.0,222.0,66317.0,222.0,222.0,27900.8,19952.0,0.0
2010-06-09 00:00:00,0.0,3005550.0,0.0,0.0,0.0,0.000298320987654,0.0,1.0,0.0,0.000133834499492,16.6190787519,0.0,0.0,46.9382362349,0.0,205.0,199.0,66516.0,199.0,199.0,54760.96,17257.0,0.0
2010-06-10 00:00:00,0.0,3013900.0,0.0,0.0,0.0,0.000342736526946,0.0,1.0,0.0,0.00013796519392,16.6190787519,0.0,0.0,26.769512891,0.0,218.0,224.0,66740.0,224.0,224.0,53895.02,31192.0,0.0
